stride_interval,stride_variability,swing_time,stance_time,double_support_time,gait_speed,cadence,step_length,stride_regularity,gait_asymmetry,status
1.1586,0.0932,0.3579,0.2237,0.221,3.853,102.9118,2.252,0.7822,0.0053,0
0.9966,0.2112,0.3765,0.1316,0.129,4.7294,118.2103,2.3985,0.6973,0.0125,1
1.0051,0.0367,0.2932,0.2122,0.2106,4.7566,118.7009,2.4032,0.866,0.0,0
1.0032,0.693,0.3746,0.1697,0.1597,4.2844,110.1418,2.3248,0.7041,0.0771,1
1.1973,0.1142,0.3613,0.2416,0.2349,3.6775,99.4611,2.2185,0.8376,0.0152,0
1.0407,0.2388,0.2442,0.2998,0.287,4.2787,110.392,2.3252,0.8989,0.0317,1
1.0419,0.1571,0.3319,0.2001,0.198,4.4111,113.04,2.3501,0.787,0.0181,0
1.2381,0.1462,0.3534,0.2761,0.2687,3.4609,95.2942,2.1802,0.7806,0.005,1
1.0769,0.1226,0.3792,0.1575,0.1507,4.3612,112.2291,2.3376,0.7184,0.0086,0
1.005,0.0896,0.3096,0.1887,0.1845,4.8392,120.3875,2.4174,0.9133,0.0041,1
1.105,0.1121,0.3224,0.2377,0.2345,4.1223,107.3816,2.2968,0.9102,0.0142,1
1.1035,0.1033,0.3215,0.2379,0.2348,4.1079,107.3014,2.296,0.9086,0.014,1
1.0313,0.0833,0.2958,0.227,0.2224,4.5431,115.0293,2.367,0.9254,0.0175,1
1.0967,0.1647,0.2775,0.295,0.2781,3.9746,104.8371,2.2735,0.7887,0.0388,1
0.9601,0.2389,0.3659,0.1292,0.1265,4.9112,121.3603,2.4261,0.8525,0.0206,1
1.0547,0.0429,0.3602,0.1678,0.1626,4.4697,113.8742,2.357,0.7811,0.0003,0
1.0418,0.0853,0.3705,0.1517,0.1459,4.5354,114.9214,2.367,0.7732,-0.0001,0
1.1606,0.0523,0.3184,0.2707,0.2654,3.8245,102.0744,2.2441,0.8682,-0.0002,1
1.2308,0.0401,0.3444,0.2775,0.2736,3.5167,96.2934,2.191,0.8681,0.0051,0
1.24,0.1445,0.3521,0.2762,0.2684,3.4661,95.515,2.178,0.7781,0.0054,1
1.0078,0.1409,0.2884,0.2192,0.2132,4.7254,118.3992,2.3974,0.8502,0.0038,1
1.038,0.163,0.3361,0.1928,0.1897,4.4659,113.4362,2.3516,0.8811,0.0224,1
0.9643,0.2254,0.3649,0.1296,0.1252,4.898,121.2964,2.4255,0.8509,0.0205,1
1.4477,0.3128,0.3264,0.4127,0.4016,2.7337,81.4405,2.0265,0.7121,0.0247,1
1.0343,0.2282,0.3249,0.186,0.185,4.6596,117.3138,2.3919,0.8726,0.0123,0
1.1068,0.1576,0.3469,0.2093,0.2087,4.1051,107.452,2.2973,0.7953,0.0051,0
0.9233,0.3727,0.2779,0.2212,0.2098,4.8445,120.3938,2.4162,0.8152,0.0835,1
0.9872,0.1663,0.3096,0.192,0.1848,4.8131,119.8171,2.4125,0.8054,0.0166,1
1.6991,0.5892,0.357,0.4965,0.4746,2.2205,70.1856,1.896,0.8297,0.0004,1
1.0692,0.0593,0.3387,0.1976,0.1959,4.3622,111.8991,2.3398,0.8184,0.0003,0
1.0311,0.2512,0.3469,0.1811,0.1797,4.4496,113.3798,2.353,0.6705,0.0304,1
1.098,0.1868,0.2771,0.2929,0.2773,3.9757,105.0277,2.2731,0.7881,0.0385,1
0.9944,0.1709,0.3351,0.1742,0.1675,4.7002,117.8749,2.3943,0.8338,0.0169,1
1.1225,0.0988,0.3538,0.2118,0.2094,4.0451,106.4484,2.2868,0.7956,0.005,0
1.0378,0.1091,0.3352,0.183,0.1796,4.5908,116.0749,2.3765,0.8302,-0.0,0
1.1611,0.1251,0.2998,0.2806,0.2697,3.8988,103.3652,2.2574,0.8677,0.0048,1
1.1819,0.1709,0.2374,0.3668,0.3553,3.6718,99.3649,2.2189,0.8519,0.015,1
1.0346,0.1611,0.3364,0.1939,0.1884,4.4541,113.3018,2.3541,0.8808,0.0223,1
1.2056,0.2098,0.2639,0.339,0.3309,3.6738,99.7619,2.2216,0.8728,0.0051,1
1.1714,0.0663,0.3492,0.2343,0.2288,3.8744,102.934,2.253,0.8049,-0.0001,0
1.1757,0.1288,0.2879,0.3062,0.2959,3.7685,100.9469,2.2367,0.8846,0.0103,1
1.1622,0.1294,0.2997,0.281,0.2712,3.8932,103.5752,2.2586,0.8682,0.0048,1
1.0044,0.1357,0.2888,0.2183,0.2153,4.7325,118.3022,2.4003,0.8505,0.0043,1
1.0394,0.1108,0.325,0.1985,0.1976,4.4911,114.4496,2.3638,0.8649,0.0045,0
1.6997,0.5726,0.3569,0.4954,0.4746,2.2349,70.4422,1.8989,0.8302,-0.0001,1
1.0357,0.0628,0.3252,0.192,0.1876,4.5939,115.7628,2.3748,0.8181,0.0005,0
1.2382,0.1529,0.3529,0.2749,0.2689,3.4683,95.7139,2.1794,0.7797,0.0048,1
1.016,0.1603,0.2716,0.2399,0.2256,4.6644,117.3016,2.3894,0.8134,0.0044,1
1.0793,0.0578,0.3603,0.1815,0.1786,4.3165,111.0447,2.3321,0.7733,0.0004,1
1.0294,0.2211,0.3701,0.1616,0.1592,4.4193,113.116,2.3469,0.6676,0.0252,1
1.1544,0.2468,0.3661,0.2138,0.1957,3.8942,103.5205,2.2591,0.8482,0.0047,1
1.1595,0.0658,0.2946,0.283,0.2786,3.918,103.8879,2.2633,0.9129,0.0001,1
1.0473,0.1905,0.3785,0.1414,0.1391,4.574,115.2283,2.3701,0.6943,0.0044,1
1.1507,0.0486,0.299,0.2735,0.2636,3.9818,104.884,2.2746,0.8874,0.0001,1
1.0182,0.1171,0.3474,0.1662,0.1637,4.6411,116.789,2.3855,0.8346,0.0087,1
1.075,0.1271,0.2796,0.2496,0.2363,4.4439,113.4191,2.3533,0.8343,0.0133,1
0.9992,0.0601,0.3443,0.1571,0.1559,4.8128,120.089,2.4112,0.8083,-0.0001,1
1.0611,0.0827,0.3415,0.1922,0.1911,4.3951,112.337,2.3448,0.754,0.0041,0
2.0275,6.7836,0.6594,0.3453,0.3396,1.7554,59.7091,1.7618,0.5173,0.0092,0
1.0396,0.0963,0.3343,0.1834,0.1805,4.5755,115.928,2.3767,0.8278,0.0,0
0.9941,0.2105,0.3752,0.1315,0.1298,4.7331,118.0514,2.3995,0.6988,0.0123,1
1.1594,0.0874,0.3574,0.2241,0.2197,3.8552,102.697,2.2507,0.7816,0.0052,0
0.928,0.0913,0.2902,0.173,0.1691,5.3716,128.9572,2.4953,0.8892,0.004,1
1.0992,0.1899,0.2774,0.293,0.2776,3.9766,104.8736,2.2738,0.7879,0.0385,1
1.0324,0.2265,0.3245,0.1881,0.1845,4.6719,117.5199,2.3913,0.8741,0.0123,0
1.053,0.095,0.3004,0.2344,0.2297,4.3828,112.4167,2.3448,0.8973,0.0129,1
0.9877,0.4593,0.2908,0.2582,0.2563,4.2178,109.4957,2.318,0.725,0.1048,1
0.9764,0.1613,0.2866,0.2026,0.1997,4.9607,122.0552,2.4352,0.8861,0.0046,1
0.9512,0.0839,0.2437,0.2343,0.2291,5.1606,125.7653,2.4658,0.9009,0.0004,1
1.026,0.088,0.2949,0.228,0.2236,4.5418,114.7189,2.3667,0.9265,0.0169,1
0.9901,0.0898,0.2894,0.2084,0.2045,4.8684,120.977,2.42,0.7951,0.0001,1
0.9832,0.2029,0.3645,0.1355,0.1305,4.8511,120.201,2.4183,0.7937,0.0124,1
1.0945,0.1409,0.241,0.3129,0.302,4.1731,108.343,2.3063,0.8985,0.005,1
0.9905,0.1179,0.2895,0.2056,0.2028,4.9105,121.2774,2.4254,0.8719,0.0039,0
1.2522,0.0474,0.3112,0.3137,0.3089,3.4891,95.9086,2.1838,0.9056,-0.0002,1
1.4451,0.3253,0.3261,0.4137,0.4013,2.7446,81.4066,2.0237,0.7123,0.0245,1
1.0387,0.2286,0.2454,0.2989,0.2881,4.2932,110.7869,2.3279,0.9005,0.0318,1
0.9874,0.4599,0.3627,0.1714,0.1656,4.3958,112.3261,2.3423,0.7955,0.0754,1
1.0967,0.1398,0.3299,0.2216,0.2186,4.2037,108.9461,2.3112,0.7524,0.0089,0
1.1486,0.0599,0.2986,0.2712,0.2626,3.9858,104.9873,2.2721,0.8853,-0.0001,1
1.2609,0.1213,0.3617,0.2693,0.2675,3.4486,94.907,2.1739,0.831,0.0001,0
1.2062,0.2039,0.2654,0.3378,0.3304,3.6793,99.5503,2.2194,0.8753,0.0047,1
1.0372,0.098,0.3345,0.1845,0.1794,4.5865,115.6887,2.3766,0.8308,0.0001,0
1.1729,0.0587,0.349,0.2346,0.2252,3.8675,102.8414,2.2526,0.8051,-0.0,0
1.0371,0.0512,0.3254,0.1925,0.1887,4.5905,115.8368,2.3762,0.817,0.0004,0
1.2374,0.0427,0.3438,0.2771,0.2748,3.5272,96.3006,2.1867,0.8675,0.0052,0
1.0082,0.1403,0.2882,0.2198,0.2151,4.7318,118.4726,2.3969,0.8497,0.0042,1
1.0131,0.1652,0.2719,0.24,0.2264,4.6791,117.3287,2.3909,0.813,0.0044,1
1.2581,0.1562,0.2886,0.3435,0.3362,3.4526,95.3541,2.1749,0.8706,0.0107,1
1.0322,0.2496,0.346,0.1835,0.1805,4.4508,113.4512,2.3531,0.6726,0.0311,1
1.0755,0.0685,0.3405,0.1991,0.1974,4.3278,111.5014,2.3372,0.8608,0.0048,0
0.9827,0.196,0.3643,0.1364,0.1309,4.8545,120.5173,2.417,0.7938,0.0125,1
1.0502,0.0411,0.3038,0.2239,0.2221,4.4787,113.8499,2.3583,0.8712,0.0002,0
0.9743,0.2021,0.3269,0.1706,0.1667,4.8815,120.7049,2.422,0.8396,0.0248,1
0.9816,0.6983,0.3041,0.294,0.2775,3.7126,100.0526,2.2228,0.2364,0.209,1
1.0546,0.0927,0.3006,0.2351,0.2303,4.3923,112.4851,2.3429,0.8983,0.0132,1
1.0254,0.027,0.3045,0.2096,0.2059,4.6448,116.6484,2.3859,0.9144,0.0003,0
0.9219,0.3568,0.2773,0.2224,0.2097,4.8372,120.2203,2.415,0.8124,0.0839,1
1.0395,0.099,0.3707,0.1513,0.1461,4.5253,114.9681,2.3663,0.7739,-0.0001,0
1.0321,0.2233,0.347,0.1811,0.179,4.4462,113.3308,2.354,0.6732,0.0307,1
1.0226,0.029,0.3038,0.2085,0.2074,4.6351,116.798,2.3847,0.9161,-0.0001,0
1.0727,0.1232,0.2806,0.2481,0.2376,4.4488,113.4843,2.353,0.8341,0.0132,1
1.0363,0.0609,0.326,0.1916,0.1886,4.59,115.9556,2.3755,0.8174,0.0004,0
0.9937,0.1603,0.3183,0.1902,0.1852,4.6992,117.6793,2.394,0.7398,0.0256,1
0.9569,0.0705,0.2369,0.2424,0.2388,5.1038,124.7943,2.4578,0.8454,0.0003,1
0.9865,0.1758,0.3085,0.1922,0.1863,4.8215,119.7876,2.4117,0.8077,0.0168,1
0.988,0.4628,0.363,0.1718,0.1661,4.3938,112.4562,2.3432,0.7968,0.0752,1
1.0954,0.1401,0.3297,0.2209,0.219,4.1893,108.9161,2.3131,0.751,0.009,0
1.0761,0.1236,0.2805,0.2495,0.2363,4.4434,113.2938,2.3529,0.8351,0.0128,1
0.9789,0.0743,0.3083,0.1838,0.1788,4.9317,121.9027,2.4308,0.892,-0.0004,1
1.0287,0.0904,0.2941,0.2282,0.224,4.5281,114.9535,2.3671,0.9261,0.018,1
1.0175,0.1752,0.2712,0.2392,0.2252,4.6731,117.291,2.3898,0.814,0.0039,1
1.096,0.145,0.3303,0.22,0.2191,4.2048,108.9136,2.31,0.7531,0.0097,0
2.0295,6.7864,0.6591,0.3439,0.3402,1.7501,59.5887,1.7618,0.5184,0.0088,0
1.0627,0.0552,0.3306,0.2013,0.1986,4.4197,112.7837,2.3476,0.8629,0.0,0
0.9847,0.7061,0.3038,0.2941,0.2778,3.6982,99.9152,2.2245,0.236,0.2097,1
1.0091,0.1492,0.2886,0.2196,0.2143,4.724,118.2694,2.3991,0.8492,0.0039,1
0.9947,0.1522,0.3337,0.1748,0.1676,4.701,117.908,2.3953,0.8327,0.0166,1
1.2766,0.1686,0.3019,0.3434,0.3331,3.3524,93.0154,2.1554,0.8213,0.0111,1
0.9932,0.16,0.3184,0.1889,0.1864,4.7166,117.7987,2.3957,0.7422,0.0255,1
1.0047,0.0826,0.31,0.1897,0.1851,4.8494,120.3004,2.415,0.9137,0.0038,1
1.1555,0.225,0.3659,0.2152,0.1953,3.8867,103.576,2.2576,0.8472,0.0049,1
1.0728,0.0659,0.3398,0.1989,0.197,4.3172,111.444,2.3344,0.8621,0.0045,0
1.2198,0.1602,0.4155,0.1994,0.2002,3.574,97.3767,2.1982,0.6555,0.0051,1
0.9273,0.0928,0.29,0.1722,0.1689,5.3773,129.1868,2.494,0.8891,0.0039,1
1.0542,0.0324,0.3602,0.1675,0.1645,4.48,113.9362,2.3557,0.7815,-0.0003,0
1.0215,0.1237,0.346,0.167,0.1645,4.6515,116.6278,2.3826,0.8337,0.0079,1
1.09,0.1406,0.3607,0.1925,0.1544,4.1602,108.5414,2.3069,0.8498,0.0139,1
1.2058,0.1331,0.3648,0.2442,0.2373,3.6214,98.5448,2.2081,0.8289,0.0052,0
0.9933,0.1317,0.2734,0.2282,0.2256,4.7923,119.3358,2.4093,0.8591,0.0125,0
1.2239,0.1529,0.4153,0.1989,0.1991,3.572,97.6095,2.1996,0.6534,0.005,1
1.0412,0.2264,0.3421,0.1867,0.1793,4.4482,113.3095,2.354,0.7611,0.0222,1
0.9958,0.1655,0.3198,0.1893,0.186,4.708,117.8532,2.3925,0.7421,0.0254,1
1.674,0.2309,0.3659,0.4811,0.4603,2.2512,70.8639,1.9061,0.864,0.0069,1
0.9196,0.379,0.2778,0.2208,0.2112,4.8557,120.1347,2.4161,0.8135,0.0834,1
1.1056,0.1468,0.3481,0.2114,0.2089,4.1126,107.3495,2.2981,0.7947,0.0047,0
1.0517,0.0475,0.3024,0.2239,0.2206,4.4781,113.8168,2.3569,0.8688,0.0002,0
0.8989,0.0761,0.2137,0.2357,0.2316,5.6465,133.6943,2.5362,0.8152,0.0003,1
1.1042,0.0983,0.3222,0.2376,0.2351,4.1132,107.5274,2.298,0.9092,0.014,1
1.076,0.1218,0.3791,0.1556,0.1507,4.3624,111.9875,2.3411,0.7191,0.0093,0
1.0269,0.2041,0.3698,0.1632,0.1598,4.4221,112.6261,2.3492,0.6688,0.026,1
1.0368,0.0957,0.3086,0.2158,0.212,4.5134,114.1486,2.3633,0.8793,0.013,0
1.0438,0.1819,0.378,0.1415,0.1406,4.5547,115.4138,2.3701,0.6945,0.0037,1
1.262,0.0974,0.3608,0.2694,0.2665,3.4417,94.9729,2.1729,0.8296,0.0003,0
1.1203,0.1006,0.3529,0.2099,0.2091,4.0598,106.4165,2.288,0.7959,0.005,0
1.0336,0.2351,0.3246,0.1884,0.1856,4.6755,117.2443,2.3891,0.8745,0.0128,0
0.9986,0.0557,0.3439,0.1575,0.1548,4.8244,119.8757,2.4141,0.8091,-0.0,1
0.9309,0.0842,0.2909,0.1736,0.1682,5.3673,129.2703,2.497,0.8886,0.0041,1
1.2353,0.039,0.3444,0.2776,0.2733,3.5257,96.5527,2.1884,0.8681,0.0056,0
1.0749,0.1235,0.2797,0.25,0.2376,4.452,113.0858,2.3534,0.8337,0.0134,1
1.1533,0.2308,0.3665,0.2131,0.195,3.8963,103.6445,2.2596,0.8501,0.0048,1
1.1011,0.1256,0.3194,0.2354,0.2331,4.1679,108.3981,2.3058,0.8808,0.0047,0
1.1479,0.0663,0.2993,0.2713,0.2641,3.9681,104.8879,2.2734,0.887,-0.0003,1
1.0166,0.1204,0.3471,0.1661,0.165,4.6517,116.7573,2.3829,0.8326,0.0084,1
1.4895,1.0126,0.4214,0.379,0.3691,2.4426,74.8022,1.9521,0.4756,0.0007,0
1.0321,0.2206,0.3246,0.1879,0.1832,4.6745,117.2743,2.3875,0.8727,0.0126,0
1.1054,0.1111,0.322,0.2373,0.2343,4.1083,107.4112,2.298,0.9101,0.014,1
1.0405,0.2139,0.3424,0.187,0.1789,4.4521,113.3238,2.3528,0.7645,0.0217,1
1.2134,0.1285,0.2942,0.3214,0.3141,3.5732,97.642,2.1988,0.8921,0.0107,1
1.0388,0.0948,0.3259,0.1993,0.1993,4.5061,114.3841,2.3628,0.8661,0.0038,0
1.4872,1.0117,0.4218,0.379,0.3698,2.4404,74.9238,1.9515,0.4756,0.0004,0
1.1009,0.1639,0.2422,0.3122,0.3028,4.1759,108.625,2.3076,0.898,0.0046,1
1.1589,0.0971,0.3583,0.2252,0.2213,3.849,102.6427,2.2498,0.7801,0.0054,0
1.2537,0.0482,0.3113,0.3125,0.3101,3.5057,96.0927,2.183,0.9061,-0.0002,1
1.0776,0.1282,0.3793,0.1557,0.1521,4.3643,111.9486,2.3389,0.7163,0.0089,0
